class,function,new,string,return,var,t,y,e,r,s,m,j,i,push,a,w,o,d,g,c,TRUE,x,eval,p,v,n,h,b,f,k,z,_,u,l,fromcharcode,q,tostring,isnan,parseint,parsefloat,math,break,length
benign,0.008827669533706789,0.001689611880190157,0.0006812228062648603,0.004155913012488748,0.0037909098681381485,0.06567631626338126,0.003501021959062194,0.015327381333689145,0.0004997506949267632,0.0004348743206701933,0.00394553421978997,0.00673470064419792,0.00787900125729335,0.0021313842251609472,0.0375824539181521,0.0023481845211061583,0.0017223884008928769,0.023110736055676574,0.015013143147027508,0.029370179978981288,0.0,0.003793071240986497,0.0006440303658750119,0.0029462904372316956,0.000811216470558037,0.02119245217312153,0.00909558420192912,0.04527450736425531,0.014821543740901234,0.0056320483280559224,0.0005487632978644712,0.0,0.0007497227318353846,0.0022013611288914776,0.0,0.0005503374477273628,0.0002507442224051118,0.0,0.0002728122869610114,0.0,0.0005149183857075218,0.001264848099432619,0.0025086415606076235
benign,0.010210078632944987,0.020798317668055028,0.0,0.0,0.0069500014249199394,0.043615485559625064,0.0,0.0,0.04306185154618943,0.0,0.0,0.0,0.0,0.0,0.03659157942690138,0.0,0.0,0.0,0.05280132657832124,0.0,0.0,0.0,0.0,0.056416005779584694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054195414458899714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.013317493869058679,0.0,0.025521173249198028,0.018034304410413652,0.005180125285654613,0.09346175477062514,0.0,0.03786075561164495,0.038113750592124185,0.01396459775071366,0.0,0.0,0.02919333719556136,0.0,0.013636613451019148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008614276101504703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.00851792674305041,0.0034935583988894227,0.0033596368418130538,0.014595287993914963,0.003826521874489328,0.05307446171122722,0.00267439177428362,0.041024704874246705,0.03652783039892329,0.006294233588647534,0.002791869243243195,0.00154723699010395,0.011228374261405907,0.0028667741040176485,0.012565977257465201,0.0023916694196451614,0.03379305897658247,0.003647384699499282,0.002759307846571472,0.004105044903831774,7.62086944808375e-05,0.0014233259530017557,0.0,0.002579679248973171,0.0016307348640603814,0.02592777061894042,0.0027629536155957526,0.0028049707970616423,0.004148051088723403,0.002520316566839162,0.0018532795585773807,0.0011125078927289112,0.007595875046226923,0.004804558019406002,0.0,0.0016815866458336087,0.00024194617951370437,0.00019269808037463944,8.774664200500368e-05,0.00040860049872829684,0.001076510660178006,0.0021154769382323337,0.0048412380994182205
benign,0.010720008534684088,0.0034202630722860363,0.0010450480425318158,0.010365838332451123,0.003331077332127576,0.04144125033495111,0.0011660368183790935,0.04945857916156793,0.009441972696597007,0.01537911519529026,0.01280634931027968,0.0003495636344489912,0.018585585792174193,0.0013610741655239744,0.011109137682080253,0.0012323641434247323,0.03748394685624384,0.0015994124197880688,0.003747845285146021,0.01821364345075383,0.00040174521577937,0.0009187677246954737,0.0,0.007215877800705875,0.017881044457619923,0.015984680438352477,0.00032639354159013235,0.001213507324778261,0.00377661283342331,0.0005338211506429708,0.0010633831521586641,0.00107719845530039,0.0021791978206084734,0.007426985911370017,0.0,0.00046656466063655505,0.0008503029805885492,7.255971101813049e-05,0.00039648787207320906,0.00023078538757585184,0.000623624450456308,0.002389723784563334,0.003321818788118428
malware,0.00021143743142315897,4.785623025323293e-05,0.0005402549330249007,0.0002672363561966496,0.00011194203859742194,0.028903036910197927,0.0,0.0,0.024870052319589386,0.0,0.0,0.0,0.0,7.683314816886372e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.39544834395599e-05,0.0,0.00025537942871405213,0.2328166276246782,0.0,0.0,0.0,0.0,0.0,0.0,0.19518977651583883,0.0,0.0,0.0,0.00082286251536064,0.0,9.942841155349195e-05,0.00011878466574405408,0.00010817913204390467,0.00012593657801347296,0.0015313668051702067,0.00010031085556169107,6.631731282068524e-05
benign,0.00716638011302921,0.003608540920325005,0.0012344626387624702,0.01038062905810771,0.005207019995010996,0.03026942215494484,0.002676500916061447,0.030591533964958315,0.02071587495518577,0.021868325131703805,0.003217415128756174,0.0,0.017462793290552055,0.004476803354110402,0.010100199368624198,0.003457358080606925,0.01548589199233582,0.008974200496308237,0.005621592340751867,0.013166302377979083,0.0,0.008878308327387922,0.0008752988936839673,0.006896278309018633,0.005788234240831105,0.036823539349781276,0.0016024515727490305,0.00277400108794582,0.008109880287852296,0.001664020130757619,0.0007458218322711136,0.008394571441586169,0.014774701522618193,0.009616694206035043,0.0,0.0,0.0006815707832988581,0.0,0.0,0.0,0.0013996467161450513,0.0,0.00886465821705775
benign,0.011126586144306736,0.0004015502052515749,0.00027982408577563743,0.022603103758664655,0.003066323267752016,0.045565779951336385,0.0031009149988088553,0.03698342476766663,0.014302972333893067,0.007020244342858889,0.0021976646293974337,0.0026379553519626847,0.009709309362684515,0.0017669243302449766,0.016418851187286518,0.0015191781085027388,0.007608356007493806,0.024269407964352452,0.00256744782904551,0.014931953449286465,5.83962699663909e-05,0.0012983915131850883,0.00015872798739447068,0.0046392529899310486,0.0021492769887228535,0.0428095889732379,0.003217256642732119,0.005487724722858837,0.005171021907302353,0.001991588645223487,0.0016229811221581635,0.004323286329273698,0.008823100371901215,0.006084292370248788,0.0,0.001966727690750906,9.269778541982373e-05,0.0,6.72374278299294e-05,0.00011741152959000292,0.0004124477368475299,0.0010287254337808035,0.004760762353350282
benign,0.006727745690175677,0.002493321993497199,0.0011970742674898044,0.009698147738005945,0.0016950755831599369,0.0759418612593593,0.002743525310200449,0.03596452123767554,0.022073263483412982,0.009139179989116262,0.007937650230346571,0.00034269811192926875,0.013609290280278817,0.0014907824404614685,0.009695971895211838,0.001756479037759023,0.018159933704833733,0.008876240849011799,0.0022045419656660055,0.011436554146259796,0.00047262579979027026,0.001951566246139485,0.0,0.007276274790510288,0.0031784903737416335,0.03464761745709795,0.004415766584608253,0.0019034779503622852,0.004799458164459832,0.00174445587207242,0.00035184308341555757,0.0017952713861582794,0.007771146987573589,0.009543865358330187,0.0,0.0010193512611408272,0.0009645975308804928,4.2680771426196805e-05,3.887007450775586e-05,9.050108053462276e-05,0.0010271121853472531,0.0002523003512013806,0.004432122393414361
benign,0.01175072988446354,0.0015957788492113835,0.003002490970493886,0.006683301046212118,0.00613235419845877,0.0,0.0,0.01984146550770698,0.0,0.0,0.009390573260707278,0.003180343654594744,0.005609700088558849,0.008967076855216773,0.051939454173734696,0.0,0.0,0.04175652680612942,0.013166571205591615,0.04879757812284246,0.0,0.0,0.0,0.0,0.0,0.0017735274326627331,0.007795045757976102,0.07360358152903441,0.013998425491497875,0.003237817175141679,0.0,0.0016333989648999378,0.0,0.002079107971569043,0.0,0.0,0.0016577335419877598,0.0,0.0036072622086660592,0.0,0.0,0.0,0.005528421512506996
malware,0.0010354412872992764,0.0001917484726618472,0.0014431148979263788,0.001427669580861265,0.0003203749888561742,0.003216876623942844,0.003476544930921854,0.002895035148602342,0.0027790377457589987,0.0020728029236615543,0.003008985162824459,0.004203644148251994,0.003466596647930212,0.00030785205464832363,0.00843383053785373,0.004041730220844727,0.004210083699407202,0.013227838672813925,0.0029207863503681077,0.0031760665027454446,0.0007529063030639101,0.0030132419047173,0.0005116221560500633,0.29386948308665045,0.004833269613688981,0.002344173782385499,0.0034789900419521054,0.005896127920068111,0.0030582691887889976,0.006224887599166055,0.009154768169813405,0.00235522678036586,0.004466886743533657,0.0032477276642549,0.0021980089070420044,0.005683494139790421,0.00039838587272109034,0.00047594175536907715,0.00043344791751334633,0.0005045977578794286,0.006135820653291075,0.0008038432297561943,0.00026571761664293
malware,0.0010118095942558095,0.000187372231243739,0.001410178942298029,0.0013950861309677347,0.0003130631272486459,0.0027505261163727522,0.0064546806876629005,0.0019969145465929036,0.0027156122596696036,0.0025318696372352467,0.0036753895344710167,0.006721699291602944,0.00301109255718783,0.000300826001749443,0.009395135258258462,0.00577232646417062,0.003085498278799783,0.012703080984551003,0.0045190324549013675,0.002864842799704415,0.000735722855906896,0.0045802885622723164,0.0004999454942303021,0.003049513825923497,0.0056675529091689885,0.0031236451629330117,0.2949797804773783,0.005761561637207698,0.006275788791192414,0.004562113569298726,0.006389878941349811,0.0023014738568500025,0.005237927734579646,0.0029294818626432275,0.0021478441391935984,0.005553780760023432,0.0003892935825328613,0.0004650794210123054,0.0004235554124890177,0.0004930814126545527,0.005995783905648395,0.0007854972581461429,0.0002596531905573856
benign,0.007689598970418819,0.0,0.0024560124884165464,0.014578358209589613,0.0052343106965924225,0.028742422492221538,0.0,0.03709749199528239,0.049998593322458436,0.005879446228726201,0.0017069800766790076,0.0,0.030154233649975933,0.008382850090591172,0.008037899246495074,0.0,0.010031096914759128,0.004657703113692451,0.0,0.008315835532614802,0.0,0.0,0.0,0.007081507001621508,0.0,0.024662420177634283,0.0,0.0,0.031228895210207316,0.0,0.0,0.0,0.012163388672350225,0.017006929223504094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009044405068578391
malware,0.00021356687565038323,4.8338203442954056e-05,0.0005456959882846805,0.00026992776666345813,0.00011306943749869749,0.17866197698831543,0.0,0.025929876600126783,0.0,0.0,0.0,0.0,0.0,7.760695582783122e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.490072475092826e-05,0.0,0.0002579514248197871,0.0,0.0,0.0,0.11893802907350791,0.0,0.0,0.0,0.0,0.0,0.03768564833517289,0.0,0.0008311497889116846,0.0,0.00010042978229271987,0.00011998097861566294,0.00010926863368364031,0.00012720491975051602,0.001546789619291072,0.00010132111363598761,6.698521262442627e-05
malware,0.0010173085594419825,0.00018839055858745497,0.0014178429582887792,0.0014026681208099507,0.00031476455728804073,0.0033580763338479447,0.0064897604740088944,0.0025097091788022223,0.001950265015678869,0.003054755757968613,0.003941722109432684,0.009761888162019977,0.00208137681857243,0.0003024609256719943,0.008949027577231317,0.004581866687091953,0.002688631652359956,0.011427685839935043,0.0035870466425489975,0.002880412597528895,0.0007397213496889987,0.004605181434893362,0.0005026625893076406,0.003066087270629603,0.005698354827153603,0.0035593710280522905,0.004469778222331535,0.004344655854144393,0.0030047125423669683,0.004969149970182715,0.008994449162008703,0.0034709728004123676,0.004096084792440001,0.2773587787072313,0.0021595172051674764,0.006443035789742903,0.00039140930852488766,0.0004676070265612853,0.00042585734407863193,0.0004957612029407188,0.006028369687744311,0.0007897662649838938,0.0002610643492017193
malware,0.002617968880242305,0.010665803932335913,0.0,0.002481643598356067,0.07217309172032245,0.0111834578358013,0.0,0.00473627168102163,0.00828112529734412,0.004804060337318161,0.00697381603976552,0.0,0.0026781352071141764,0.0,0.002345614065827012,0.004323402412435485,0.002927267597835692,0.0,0.0033847004216872594,0.0033974097304186974,0.0,0.004655787824287795,0.0,0.003616410626896455,0.0,0.005926916463001099,0.003721444311805441,0.0040995727033977854,0.0,0.0,0.006062192841793411,0.0,0.004141096713236045,0.006948130058833297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.016243306916048843,0.023634451895517078,0.017787484385804686,0.021996386439974227,0.012636366227127162,0.0,0.00857021000395433,0.012594176969989334,0.01468017666347367,0.01703257755958257,0.006181336944337619,0.037682253604440746,0.02848561993021442,0.007589019589588222,0.012474402077352743,0.015328426734998535,0.0051892471052541805,0.005622176990770182,0.006000150747536505,0.0060226808857422355,0.018560281137651242,0.008253442052146544,0.0,0.006410909747680079,0.0,0.0,0.0065971058254732816,0.0,0.0,0.0,0.0,0.0,0.007341035082554808,0.006158569824874968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0010045694540464657,0.0001860314639360915,0.0014000882164139645,0.0013851034037336185,0.0003108229617584946,0.0027308443552538056,0.004047469483083976,0.004130469489263049,0.21781285375107443,0.0030165030025021008,0.0034058171356994393,0.006302845638667638,0.0026158529929952417,0.00029867340066357936,0.009000612113057136,0.004826123623183796,0.002654963635246325,0.01283344873027326,0.005195121577473467,0.0030813716159611435,0.0007304582916428037,0.003897868876147921,0.0004963680667223929,0.005046154363111332,0.0037513319792352876,0.0047553166970590215,0.00389453474491267,0.005434317304504042,0.003857212379968759,0.004529468749482635,0.009304761106008492,0.002665839574794949,0.0052004470352266605,0.0036356494493895155,0.0021324749503621593,0.003393255342576584,0.0003865079397240394,0.00046175148240041057,0.0004205246045284523,0.0004895531020094396,0.005952880264105294,0.0007798765264241669,0.0002577952070829142
malware,0.0010160814079830658,0.00018816330821521437,0.001416132653152122,0.001400976120664221,0.0003143848654215895,0.002959434333810507,0.005458469097814096,0.002339569666318887,0.21952973473713278,0.0022035511981486496,0.005167269604856418,0.007125082331117113,0.00321279308018703,0.00030209607533945875,0.008607186958076923,0.0042712503929851165,0.002272251748139044,0.011637702914549615,0.0035827196864059952,0.006712855414265169,0.0007388290440802062,0.004271081592727223,0.0005020562411902611,0.004338384039141766,0.004426707489369023,0.002718588643011059,0.003676553548092468,0.004050120680437619,0.004201523255864644,0.006108499471558004,0.007272437612983772,0.001925992144981531,0.005260042025377027,0.003922466667712886,0.002156912238695622,0.006006246149955748,0.0003909371621937358,0.0004670429650093417,0.00042534364402546106,0.0004951631797767372,0.006021097830461146,0.0007888135915641303,0.00026074943442584264
benign,0.01178085996109037,0.015998705898503867,0.0,0.007444930795068199,0.013365387355615266,0.01677518675370195,0.0,0.04973085265072711,0.01656225059468824,0.007206090505977241,0.010460724059648279,0.0,0.024103216864027586,0.0,0.01407368439496207,0.0,0.026345408380521223,0.0,0.010154101265061777,0.0,0.0,0.0,0.0,0.0,0.0,0.026671124083504947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021050783386405904,0.0,0.01676734531811959,0.01108519390456531
malware,0.0010303749079118795,0.00019081025383536722,0.0014360537852759745,0.001420684041627693,0.00031880740481284123,0.2250799140118266,0.004151441176227419,0.0028808698390067346,0.004543222869552096,0.0022345491660736767,0.003992349732856591,0.003042236988248427,0.0019164637261917957,0.0003063457449008089,0.010238928188261396,0.004021954170834477,0.0035610613162661716,0.012936165039313408,0.0033909108811765935,0.0036467609032934637,0.0007492223578501418,0.002998498213440396,0.0005091188060510415,0.0036230462427256226,0.0060921860782045855,0.00296889576954,0.00319566227142192,0.0035203670186975482,0.006390940879104201,0.0042586702355609666,0.005639507836310567,0.0015624684899715612,0.00533403650035175,0.0027346310048068662,0.0021872541233989855,0.00739589576158378,0.0003964365840472257,0.00047361298837032936,0.0004313270714337703,0.000502128778024361,0.006105798289238275,0.0007999100518735951,0.0002644174692832092
malware,0.0010197717762929315,0.00018884671006103235,0.0014212759920860887,0.0014060644116593696,0.0003155266990732418,0.002970182884659697,0.006163080801875147,0.002348066892709876,0.0043009718554002764,0.0013609565604509077,0.0037043120913403406,0.004516396013123044,0.002845113370753861,0.0003031932765816118,0.009302943922093571,0.004899158181646021,0.0024878230674099944,0.01302765951614301,0.0031163010541079427,0.0036092337027147777,0.0007415124425453886,0.003956855995944348,0.0005038796900081434,0.0043541408818989396,0.004760126913723953,0.0029383441786912227,0.003162777126982348,0.006677935923028717,0.004216783025559067,0.006513853136551676,0.4834415310917358,0.0034793770929073126,0.0041060026732933665,0.003936712914690052,0.0021647460603858,0.006458636360662377,0.00039235703082155817,0.00046873924696458146,0.0004268884756623575,0.0004969615932626092,0.006042966224518509,0.000791678531969327,0.00026169646627000433
malware,0.0009944881785336028,0.0001841645602248084,0.001386037744348417,0.0013712033105438479,0.0003077037230631614,0.0025103363884672043,0.0053424685738936075,0.0024534110980498703,0.0034317296096431954,0.0023226242126703506,0.00385330095231436,0.008441803567228609,0.0025896018118376743,0.0002956760879060346,0.00777625064562249,0.336827247215812,0.003234855338340268,0.01314275140699523,0.004207897926843783,0.0046929980927861575,0.0007231278365318665,0.004823440160345384,0.0004913868051319084,0.004745738384646292,0.004023159606420135,0.0036842048615939537,0.00488357184483087,0.0022651712221843723,0.004405965735088282,0.008594359461643776,0.012142278814760947,0.0022620743634328535,0.004004200954120804,0.004079052741150952,0.002111074670458879,0.00839800650752794,0.000382629170553255,0.00045711761274231906,0.00041630446386907585,0.0004846402314461808,0.00589314061564615,0.0007720501386147154,0.00025520812413107856
benign,0.01356126449244838,0.0012848749045589424,0.0008058395854912087,0.015744993785337003,0.0041146616375655745,0.060288766076440896,0.0038826257425533858,0.04139753949224729,0.013190493938327675,0.005369324730057176,0.0054607349141030884,0.0011380980381618074,0.015127588115324943,0.0005730182964338435,0.01070620802932162,0.00081017425369744,0.018415564032145598,0.005476171479169125,0.0022652439614312394,0.007139574343674755,0.0,0.003863755277128894,9.523043677993971e-05,0.005227887505029585,0.0025189844471023358,0.02602120423110973,0.004981226226761658,0.0031826679287561346,0.003927816885265065,0.0004344994332960976,0.0013794418902101698,0.0021919425532863825,0.013524771647347285,0.006556646927157813,0.0,0.0003255056177497387,0.0001483065587271969,0.0,8.06795288633125e-05,0.001690613194972766,0.01636990995404404,0.0004488684137329807,0.00459970235577833
benign,0.010828129675443051,0.002841572644005601,0.00109999304207517,0.009102243899801415,0.0032060387467435524,0.0469019483214394,0.004749358947541325,0.045651375900805057,0.017649991884943414,0.005160397419777653,0.004504138137772378,0.0013548269512622512,0.03496748678553965,0.0004074641390382938,0.022668408504898593,0.0019987210316009594,0.008224185488959885,0.005460465284420128,0.0028073572049835227,0.008673122426064083,8.897546087081131e-06,0.0009733205871658916,0.0,0.005851568628754971,0.005315749347460643,0.024443687313754663,0.0046236666907200075,0.004417590632973662,0.006404256831345324,0.0005333334633332098,0.0004842673877367438,0.005668680759370697,0.0066020047051164035,0.008396439396905276,0.0,0.00024799482304109353,7.53274429724529e-05,2.2497958568973202e-05,0.0009732397421547747,5.9631348388232534e-05,0.0005994216107189671,0.0005129729108916566,0.004132430430560954
